cluster,time,cpu,memory
7,0,0.010400319375244,0.0030819918501065
7,300,0.007879143628092576,0.002841175286233775
7,600,0.012785038882164201,0.00253331449176342
7,900,0.017403040899015083,0.0036700275301765
7,1200,0.012857933977033179,0.00431582855236124
7,1500,0.012903878273112679,0.0042065729294289
7,1800,0.01307674547298662,0.0047160111123754804
7,2100,0.00893117766483892,0.0048333165192137395
7,2400,0.00292025719533006,0.00439048952605092
7,2700,0.0028381441269792443,0.00345510010691654
7,3000,0.0028112651353013043,0.00307527623098426
7,3300,0.002702073139049084,0.00284124787773552
7,3600,0.000400246296471604,0.0025886511559182596
7,3900,0.002906128633623484,0.004266768676851279
7,4200,0.0084674154386087,0.00512099032813782
7,4500,0.008405861806533261,0.00460082573758864
7,4800,0.0094769458970373,0.00460143395829976
7,5100,0.00954520560874016,0.00452898690581662
7,5400,0.00830045099406036,0.0029480112898639605
7,5700,0.006828958125277081,0.00464935123309428
7,6000,0.007039158790397121,0.0047859219501065
7,6300,0.00691565582369112,0.0044390881664431794
7,6600,0.011595516606195401,0.00494338485632598
7,6900,0.0115288307414652,0.0051405592123309005
7,7200,0.008944034019855,0.003515142496445779
7,7500,0.00951016689113968,0.004240610301777319
7,7800,0.013718192731040002,0.00657338791396344
7,8100,0.009552771075921281,0.00621319690781198
7,8400,0.00909294319492628,0.00524099057973902
7,8700,0.008785303285057462,0.006238974727704599
7,9000,0.008036776553350361,0.005264424155927999
7,9300,0.003708816142512281,0.0027964178449658397
7,9600,0.003167876709333521,0.00280861250218542
7,9900,0.002538645096247141,0.00265507450113494
7,10200,0.0013451021068404208,0.000663256004023558
7,10500,0.0018130454986395607,0.0013423098084018581
7,10800,0.0009057064281953407,0.0011728592212708981
7,11100,0.0029665977133239802,0.0012334404009905781
7,11400,0.0029000970436554806,0.0011205929441173781
7,11700,0.005051372359680941,0.0014757746107074397
7,12000,0.0057115229551471,0.0017074992566109598
7,12300,0.006091968698004221,0.0022876858390798
7,12600,0.00988428855745096,0.00470387542094982
7,12900,0.009748169545293481,0.00505821589758222
7,13200,0.007674690387156921,0.005503967184116119
7,13500,0.0075350933919289004,0.00723674776834306
7,13800,0.01358926566539648,0.00929401808396734
7,14100,0.01319188115424022,0.009294018083967338
7,14400,0.01321590888914024,0.008978762058949558
7,14700,0.013790243657035958,0.008337205335556059
7,15000,0.013099430274464663,0.005722493600207639
7,15300,0.01309943027446466,0.005722493600207639
7,15600,0.00889670639413742,0.005722493600207639
7,15900,0.00897601556653884,0.005712008277512279
